Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Shared Memory Efficiency(%),Global Memory Store Efficiency(%),Global Memory Load Efficiency(%),Device Memory Write Throughput(bytes/sec),Device Memory Read Throughput(bytes/sec),Global Load Throughput(bytes/sec),Global Store Throughput(bytes/sec),Warp Execution Efficiency(%),Local Memory Overhead(%),L2 Throughput (Texture Reads)(bytes/sec),L2 Throughput (L1 Reads)(bytes/sec),Issue Slot Utilization(%),Global Load Transactions,Global Store Transactions,System Memory Read Transactions,System Memory Write Transactions,Local Load Transactions,Local Store Transactions,Shared Load Transactions,Shared Store Transactions,Shared Memory Load Throughput(bytes/sec),Control-Flow Instructions,Local Memory Store Throughput(bytes/sec),Bit-Convert Instructions,Misc Instructions,Local Memory Load Throughput(bytes/sec),Load/Store Instructions,L2 Write Transactions,FP Instructions(Single),L2 Read Transactions,Device Memory Write Transactions,Integer Instructions,Device Memory Read Transactions,FP Instructions(Double),Texture Cache Transactions,Issued Control-Flow Instructions,Warp Non-Predicated Execution Efficiency(%),System Memory Write Throughput(bytes/sec),System Memory Read Throughput(bytes/sec),L2 Throughput (Writes)(bytes/sec),L2 Throughput (Reads)(bytes/sec),Shared Memory Store Throughput(bytes/sec),L2 Throughput (L1 Writes)(bytes/sec),Floating Point Operations(Double Precision Add),L2 Transactions (Atomic requests),Floating Point Operation(Single Precision Mul),L2 Write Transactions (L1 write requests),L2 Transactions (Texture Reads),Floating Point Operations(Single Precision FMA),Atomic Throughput(bytes/sec),L2 Read Transactions (L1 read requests),Floating Point Operations(Single Precision Add),Issued Load/Store Instructions,Issue Stall Reasons (Texture)(%),Issue Stall Reasons (Synchronization)(%),Issue Stall Reasons (Execution Dependency)(%),Issue Stall Reasons (Data Request)(%),Floating Point Operations(Single Precision Special),Issue Stall Reasons (Instructions Fetch)(%),Floating Point Operations(Double Precision Mul),Floating Point Operations(Double Precision FMA),L2 Throughput (Atomic requests)(bytes/sec),Instructions Executed,Instructions Issued,Atomic Transactions,Control-Flow Function Unit Utilization,Inter-Thread Instructions,Texture Function Unit Utilization,L2 Non-Coherent Read Transactions,Issue Slots,L2 Throughput (Non-Coherent Reads)(bytes/sec),L2 Cache Utilization,Texture Cache Utilization,Issue Stall Reasons (Other)(%),L1/Shared Memory Utilization,Load/Store Function Unit Utilization,Arithmetic Function Unit Utilization,Device Memory Utilization,System Memory Utilization,ECC Transactions,Issue Stall Reasons (Pipe Busy)(%),ECC Throughput(bytes/sec),Issue Stall Reasons (Immediate constant)(%),Issue Stall Reasons (Memory Throttle)(%),Issue Stall Reasons (Not Selected)(%),Achieved Occupancy,Texture Cache Throughput(bytes/sec)
"needle_cuda_shared_1(int*, int*, int, int, int, int)",12385647911,21660,25,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,1749215143,3798337950,2437673130,1698984302,50,0,0,2437673130,2.538,875,425,0,1,0,0,7525,2675,88938134810,2000,0,400,19625,0,59250,1151,0,1758,1184,95250,2571,0,0,1750,36.898,1477377,0,1700461680,2597229916,31615881809,1698984302,0,0,0,1150,0,0,0,1650,0,12829,0,6.806,45.245,15.508,0,2.071,0,0,0,14950,24748,0,Low (1),0,Idle,0,20704,0,Low (1),Idle,0.13,Low (1),Low (1),Low (1),Low (1),Low (1),1347,0,1990027700,3.425,26.8,0.016,0.026,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",12798068071,22531,26,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,1896054325,4263636767,2437175447,1698637432,50,0,0,2437175447,2.689,1274,780,0,5,0,0,7826,2782,88919976920,2080,0,416,20410,0,61620,1203,0,1987,1335,99060,3002,0,0,1820,36.901,7101327,0,1708579290,2822067373,31609427011,1698637432,0,0,0,1196,0,0,0,1716,0,14616,0,6.461,44.819,13.028,0,1.98,0,0,0,15548,27418,0,Low (1),0,Idle,0,22893,0,Low (1),Idle,0.113,Low (1),Low (1),Low (1),Low (1),Low (1),1795,0,2549376414,3.235,30.359,0.005,0.027,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",13213740647,21613,27,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,1905519826,4120483042,2638412066,1838893258,50,0,0,2638412066,2.739,945,459,0,5,0,0,8127,2889,96262064498,2160,0,432,21195,0,63990,1248,0,2051,1287,102870,2783,0,0,1890,36.898,7402951,0,1847776800,3036690880,34219404987,1838893258,0,0,0,1242,0,0,0,1782,0,13919,0,6.833,45.339,15.34,0,2.016,0,0,0,16146,26690,0,Low (1),0,Idle,0,22328,0,Low (1),Idle,0.125,Low (1),Low (1),Low (1),Low (1),Low (1),1399,0,2071345949,3.429,26.902,0.016,0.028,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",13625229991,22488,28,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2120241906,4465314834,2629669156,1832799715,50,0,0,2629669156,2.889,1372,840,0,9,0,0,8428,2996,95943080754,2240,0,448,21980,0,66360,1290,0,2124,1490,106680,3138,0,0,1960,36.898,12806830,0,1835645677,3022411953,34106012095,1832799715,0,0,0,1288,0,0,0,1848,0,15742,0,6.317,43.787,11.97,0,4.954,0,0,0,16744,29517,0,Low (1),0,Idle,0,24643,0,Low (1),Idle,0.106,Low (1),Low (1),Low (1),Low (1),Low (1),1933,0,2750622554,3.187,29.671,0.008,0.029,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",14038082951,21634,29,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2038273088,4382730886,2831099195,1973190348,50,0,0,2831099195,2.935,1015,493,0,9,0,0,8729,3103,103292225201,2320,0,464,22765,0,68730,1345,0,2190,1378,110490,2963,0,0,2030,36.898,13312378,0,1989461033,3239345474,36718498659,1973190348,0,0,0,1334,0,0,0,1914,0,14889,0,6.809,45.281,15.503,0,2.029,0,0,0,17342,28662,0,Low (1),0,Idle,0,23982,0,Low (1),Idle,0.133,Low (1),Low (1),Low (1),Low (1),Low (1),1505,0,2226125543,3.417,26.813,0.016,0.03,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",14460820295,22464,30,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2183760683,4787749287,2820512820,1965811965,50,0,0,2820512820,3.085,1470,900,0,1,0,0,9030,3210,102905982905,2400,0,480,23550,0,71100,1385,0,2089,1533,114300,3361,0,0,2100,36.9,1424501,0,1972934472,2975783475,36581196581,1965811965,0,0,0,1380,0,0,0,1980,0,16863,0,6.506,45.129,12.519,0,1.948,0,0,0,17940,31632,0,Low (1),0,Idle,0,26411,0,Low (1),Idle,0.109,Low (1),Low (1),Low (1),Low (1),Low (1),2005,0,2856125356,3.219,30.565,0.007,0.031,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",14875148967,21706,31,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2171565465,4661568229,3016308854,2102275868,50,0,0,3016308854,3.026,1085,527,0,9,0,0,9331,3317,110049571547,2480,0,496,24335,0,73470,1433,0,2134,1473,118110,3162,0,0,2170,36.898,13268220,0,2112595595,3146042568,39120611812,2102275868,0,0,0,1426,0,0,0,2046,0,15926,0,6.549,43.584,14.898,0,5.804,0,0,0,18538,30693,0,Low (1),0,Idle,0,25674,0,Low (1),Idle,0.123,Low (1),Low (1),Low (1),Low (1),Low (1),1614,0,2379434257,3.241,25.786,0.015,0.032,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",15823527495,22479,32,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2519685039,5113394723,3006539436,2095466880,50,0,0,3006539436,3.31,1568,960,0,1,0,0,9632,3424,109693135815,2560,0,512,25120,0,75840,1475,0,2378,1770,121920,3592,0,0,2240,36.898,1423550,0,2099737532,3385203968,38993905422,2095466880,0,0,0,1472,0,0,0,2112,0,18013,0,6.486,44.99,12.765,0,1.964,0,0,0,19136,33742,0,Low (1),0,Idle,0,28173,0,Low (1),Idle,0.11,Low (1),Low (1),Low (1),Low (1),Low (1),2277,0,3241425330,3.227,30.449,0.009,0.033,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",16818053383,21721,33,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2301183186,4916164080,3208692049,2236361125,50,0,0,3208692049,3.348,1155,561,0,5,0,0,9933,3531,117068643248,2640,0,528,25905,0,78210,1527,0,2626,1562,125730,3337,0,0,2310,36.901,7366143,0,2249620183,3868698494,41615763546,2236361125,0,0,0,1518,0,0,0,2178,0,16952,0,6.788,45.08,15.732,0,2.027,0,0,0,19734,32692,0,Low (1),0,Idle,0,27335,0,Low (1),Idle,0.127,Low (1),Low (1),Low (1),Low (1),Low (1),1651,0,2432300538,3.521,26.709,0.016,0.034,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",17233787239,22583,34,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2441482531,5527697825,3179736970,2216180312,50,0,0,3179736970,3.504,1666,1020,0,5,0,0,10234,3638,116012221582,2720,0,544,26690,0,80580,1569,0,2339,1723,129540,3901,0,0,2380,36.899,7084975,0,2223265288,3314351503,41240224947,2216180312,0,0,0,1564,0,0,0,2244,0,19123,0,6.481,44.983,12.781,0,1.975,0,0,0,20332,35863,0,Low (1),0,Idle,0,29945,0,Low (1),Idle,0.11,Low (1),Low (1),Low (1),Low (1),Low (1),2311,0,3274675640,3.227,30.437,0.007,0.035,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",17652526663,21715,35,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2449182592,5126778724,3404098549,2372553534,50,0,0,3404098549,3.55,1225,595,0,1,0,0,10535,3745,124198019801,2800,0,560,27475,0,82950,1613,0,2407,1662,133350,3479,0,0,2450,36.899,1473635,0,2376974441,3547041215,44150126640,2372553534,0,0,0,1610,0,0,0,2310,0,18026,0,6.809,45.284,15.532,0,2.066,0,0,0,20930,34669,0,Low (1),0,Idle,0,28994,0,Low (1),Idle,0.126,Low (1),Low (1),Low (1),Low (1),Low (1),1728,0,2546442551,3.367,26.8,0.016,0.036,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",18069730407,22495,36,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2677217159,5749899977,3379951100,2355723494,50,0,0,3379951100,3.726,1764,1080,0,1,0,0,10836,3852,123317003778,2880,0,576,28260,0,85320,1661,0,2826,1882,137160,4042,0,0,2520,36.899,1422538,0,2362836185,4020093354,43836941542,2355723494,0,0,0,1656,0,0,0,2376,0,20247,0,6.49,45.041,12.533,0,1.972,0,0,0,21528,37980,0,Low (1),0,Idle,0,31711,0,Low (1),Idle,0.109,Low (1),Low (1),Low (1),Low (1),Low (1),2418,0,3439697710,3.367,30.481,0.007,0.037,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",18485632775,21736,37,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2586676481,5535517114,3595141700,2505704821,50,0,0,3595141700,3.636,1295,629,0,5,0,0,11137,3959,131168200220,2960,0,592,29045,0,87690,1711,0,2545,1757,140970,3760,0,0,2590,36.899,7361059,0,2518954729,3746779536,46627898417,2505704821,0,0,0,1702,0,0,0,2442,0,19057,0,6.58,43.815,15.169,0,5.173,0,0,0,22126,36663,0,Low (1),0,Idle,0,30670,0,Low (1),Idle,0.121,Low (1),Low (1),Low (1),Low (1),Low (1),1950,0,2870813397,3.222,25.904,0.015,0.038,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",18901800231,22589,38,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2721324538,6170791093,3552879720,2476249501,50,0,0,3552879720,3.917,1862,1140,0,5,0,0,11438,4066,129626278277,3040,0,608,29830,0,90060,1761,0,2598,1921,144780,4356,0,0,2660,36.899,7083093,0,2494665545,3680375403,46079773341,2476249501,0,0,0,1748,0,0,0,2508,0,21363,0,6.471,44.864,13.051,0,1.959,0,0,0,22724,40062,0,Low (1),0,Idle,0,33448,0,Low (1),Idle,0.11,Low (1),Low (1),Low (1),Low (1),Low (1),2570,0,3640710080,3.164,30.375,0.007,0.039,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",19331165799,21743,39,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2740376213,5716230510,3788253690,2640298026,50,0,0,3788253690,3.939,1365,663,0,9,0,0,11739,4173,138213861932,3120,0,624,30615,0,92430,1808,0,2837,1862,148590,3884,0,0,2730,36.899,13245642,0,2660902359,4175320792,49132502414,2640298026,0,0,0,1794,0,0,0,2574,0,20078,0,6.794,45.261,15.656,0,2.074,0,0,0,23322,38604,0,Low (1),0,Idle,0,32291,0,Low (1),Idle,0.126,Low (1),Low (1),Low (1),Low (1),Low (1),1869,0,2750678379,3.331,26.742,0.016,0.041,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",19747180263,22506,40,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3169288189,6389762729,3753665689,2616191237,50,0,0,3753665689,4.106,1960,1200,0,5,0,0,12040,4280,136951923931,3200,0,640,31400,0,94800,1852,0,2726,2229,152400,4494,0,0,2800,36.897,7109215,0,2633253354,3875944192,48683906513,2616191237,0,0,0,1840,0,0,0,2640,0,22497,0,6.319,43.797,12.212,0,4.765,0,0,0,23920,42155,0,Low (1),0,Idle,0,35190,0,Low (1),Idle,0.11,Low (1),Low (2),Low (1),Low (1),Low (1),2784,0,3958411090,3.108,29.682,0.007,0.042,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",20164400583,21754,41,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,2871379976,5997241886,3980509331,2774294382,50,0,0,3980509331,4.152,1435,697,0,5,0,0,12341,4387,145228279856,3280,0,656,32185,0,97170,1898,0,2992,1952,156210,4077,0,0,2870,36.899,7354969,0,2791946308,4401213569,51625999816,2774294382,0,0,0,1886,0,0,0,2706,0,21110,0,6.502,43.361,15.341,0,5.72,0,0,0,24518,40583,0,Low (1),0,Idle,0,33954,0,Low (1),Idle,0.125,Low (1),Low (2),Low (1),Low (1),Low (1),2068,0,3042015261,3.338,25.597,0.015,0.043,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",20577780551,22572,42,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3028176501,6674463937,3929824561,2738968633,50,0,0,3929824561,4.309,2058,1260,0,5,0,0,12642,4494,143379053694,3360,0,672,32970,0,99540,1939,0,3220,2136,160020,4708,0,0,2940,36.899,7088428,0,2748892433,4564947722,50968633705,2738968633,0,0,0,1932,0,0,0,2772,0,23634,0,6.247,43.348,13.107,0,4.56,0,0,0,25116,44289,0,Low (1),0,Idle,0,36975,0,Low (1),Idle,0.106,Low (1),Low (2),Low (1),Low (1),Low (1),2721,0,3857522594,3.278,29.348,0.007,0.044,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",20990675783,21745,43,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3013842262,6295516210,4176408369,2910830075,50,0,0,4176408369,4.344,1505,731,0,1,0,0,12943,4601,152375626580,3440,0,688,33755,0,101910,1989,0,2965,2048,163830,4278,0,0,3010,36.899,1471602,0,2927017705,4363301908,54166750977,2910830075,0,0,0,1978,0,0,0,2838,0,22100,0,6.814,45.355,15.506,0,2.046,0,0,0,25714,42557,0,Low (1),0,Idle,0,35593,0,Low (1),Idle,0.13,Low (1),Low (2),Low (1),Low (1),Low (1),2100,0,3090365601,3.304,26.829,0.016,0.045,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",21410409415,22533,44,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3273421204,7031109927,4124084675,2874362046,50,0,0,4124084675,4.503,2156,1320,0,5,0,0,13244,4708,150466604535,3520,0,704,34540,0,104280,2041,0,2989,2305,167640,4951,0,0,3080,36.899,7100696,0,2898504415,4244796520,53488128522,2874362046,0,0,0,2024,0,0,0,2904,0,24739,0,6.489,45.001,12.796,0,1.947,0,0,0,26312,46396,0,Low (1),0,Idle,0,38734,0,Low (1),Idle,0.108,Low (1),Low (2),Low (1),Low (1),Low (1),2901,0,4119824257,3.163,30.489,0.006,0.046,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",21831929831,21760,45,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3167647058,6647058823,4367647058,3044117647,50,0,0,4367647058,4.556,1575,765,0,1,0,0,13545,4815,159352941176,3600,0,720,35325,0,106650,2089,0,3242,2154,171450,4520,0,0,3150,36.899,1470588,0,3072058823,4767647058,56647058823,3044117647,0,0,0,2070,0,0,0,2970,0,23176,0,6.785,45.204,15.831,0,2.045,0,0,0,26910,44590,0,Low (1),0,Idle,0,37287,0,Low (1),Idle,0.126,Low (1),Low (2),Low (1),Low (1),Low (1),2247,0,3304411764,3.292,26.701,0.016,0.047,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",22253517479,22659,46,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3277814554,7288582903,4287567853,2988304867,50,0,0,4287567853,4.743,2254,1380,0,9,0,0,13846,4922,156431263515,3680,0,736,36110,0,109020,2135,0,3301,2321,175260,5161,0,0,3220,36.899,12710181,0,3015137472,4661812083,55608455801,2988304867,0,0,0,2116,0,0,0,3036,0,25870,0,6.487,45.033,12.819,0,1.947,0,0,0,27508,48516,0,Low (1),0,Idle,0,40507,0,Low (1),Idle,0.111,Low (1),Low (2),Low (1),Low (1),Low (1),2968,0,4191535372,3.133,30.461,0.009,0.048,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",22671035239,21724,47,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3296630454,6877554778,4569324249,3184680537,50,0,0,4569324249,4.773,1645,799,0,1,0,0,14147,5029,166711102927,3760,0,752,36895,0,111390,2179,0,3399,2238,179070,4669,0,0,3290,36.899,1473025,0,3209721966,5006812741,59262750874,3184680537,0,0,0,2162,0,0,0,3102,0,24173,0,6.786,45.341,15.714,0,2.055,0,0,0,28106,46550,0,Low (1),0,Idle,0,38948,0,Low (1),Idle,0.128,Low (1),Low (2),Low (1),Low (1),Low (1),2347,0,3457190204,3.256,26.704,0.016,0.049,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",23090656071,22619,48,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3788673239,7632521331,4481895751,3123745523,50,0,0,4481895751,4.944,2352,1440,0,5,0,0,14448,5136,163521287413,3840,0,768,37680,0,113760,2226,0,3254,2678,182880,5395,0,0,3360,36.898,7073699,0,3149210840,4603563375,58128829744,3123745523,0,0,0,2208,0,0,0,3168,0,26981,0,6.329,43.92,12.278,0,4.568,0,0,0,28704,50609,0,Low (1),0,Idle,0,42254,0,Low (1),Idle,0.109,Low (1),Low (2),Low (1),Low (1),Low (1),3390,0,4795967991,3.054,29.734,0.007,0.05,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",23507674151,21770,49,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3427836472,7137896187,4753697749,3313183279,50,0,0,4753697749,4.935,1715,833,0,9,0,0,14749,5243,173437942122,3920,0,784,38465,0,116130,2264,0,3502,2332,186690,4856,0,0,3430,36.898,13229214,0,3327882406,5147634359,61654019292,3313183279,0,0,0,2254,0,0,0,3234,0,25208,0,6.79,45.272,15.776,0,2.042,0,0,0,29302,48498,0,Low (1),0,Idle,0,40565,0,Low (1),Idle,0.124,Low (1),Low (2),Low (1),Low (1),Low (1),2459,0,3614515388,3.254,26.727,0.016,0.051,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",23927121031,22661,50,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3567009399,7921980495,4659988526,3247870791,50,0,0,4659988526,5.138,2450,1500,0,5,0,0,15050,5350,170018975332,4000,0,800,39250,0,118500,2324,0,3565,2526,190500,5610,0,0,3500,36.9,7060588,0,3281761616,5034199726,60438639071,3247870791,0,0,0,2300,0,0,0,3300,0,28121,0,6.444,44.699,13.422,0,1.946,0,0,0,29900,52719,0,Low (1),0,Idle,0,44014,0,Low (1),Idle,0.112,Low (1),Low (2),Low (1),Low (1),Low (1),3268,0,4614800759,3.089,30.28,0.009,0.052,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",24349809383,21812,51,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3556207592,7423436640,4938199156,3441775169,50,0,0,4938199156,5.118,1785,867,0,1,0,0,15351,5457,180169448010,4080,0,816,40035,0,120870,2363,0,3673,2424,194310,5060,0,0,3570,36.9,1467082,0,3466715569,5388593434,64046946634,3441775169,0,0,0,2346,0,0,0,3366,0,26228,0,6.763,45.184,16.014,0,2.044,0,0,0,30498,50550,0,Low (1),0,Idle,0,42280,0,Low (1),Idle,0.129,Low (1),Low (2),Low (1),Low (1),Low (1),2556,0,3749862461,3.226,26.625,0.016,0.053,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",24769992551,22660,52,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3781818181,8369991173,4846601941,3377934686,50,0,0,4846601941,5.345,2548,1560,0,13,0,0,15652,5564,176827537511,4160,0,832,40820,0,123240,2405,0,3548,2678,198120,5927,0,0,3640,36.9,18358340,0,3396293027,5010414827,62858958517,3377934686,0,0,0,2392,0,0,0,3432,0,29236,0,6.309,43.817,12.562,0,4.54,0,0,0,31096,54855,0,Low (1),0,Idle,0,45806,0,Low (1),Idle,0.107,Low (1),Low (2),Low (1),Low (1),Low (1),3542,0,5001941747,3.015,29.644,0.007,0.054,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",25190268711,21861,53,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3687297012,7882530533,5120351310,3568729701,50,0,0,5120351310,5.151,1855,901,0,1,0,0,15953,5671,186815241754,4240,0,848,41605,0,125610,2451,0,3790,2519,201930,5385,0,0,3710,36.899,1463793,0,3587759022,5547779150,66409404876,3568729701,0,0,0,2438,0,0,0,3498,0,27256,0,6.763,45.141,16.016,0,2.069,0,0,0,31694,52576,0,Low (1),0,Idle,0,43973,0,Low (1),Idle,0.127,Low (1),Low (2),Low (1),Low (1),Low (1),2791,0,4085448973,3.238,26.631,0.016,0.055,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",25606900295,22696,54,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3864645752,8521677828,5025026436,3502291152,50,0,0,5025026436,5.496,2646,1620,0,5,0,0,16254,5778,183337328163,4320,0,864,42390,0,127980,2499,0,3853,2741,205740,6044,0,0,3780,36.899,7049700,0,3523440253,5432499118,65173070144,3502291152,0,0,0,2484,0,0,0,3564,0,30376,0,6.444,44.735,13.134,0,1.954,0,0,0,32292,56944,0,Low (1),0,Idle,0,47543,0,Low (1),Idle,0.112,Low (1),Low (2),Low (1),Low (1),Low (1),3568,0,5030666196,3.354,30.259,0.007,0.056,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",26023319463,21824,55,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3824046920,7994134897,5322580645,3709677419,50,0,0,5322580645,5.532,1925,935,0,5,0,0,16555,5885,194193548387,4400,0,880,43175,0,130350,2547,0,3720,2608,209550,5452,0,0,3850,36.898,7331378,0,3734604105,5454545454,69032258064,3709677419,0,0,0,2530,0,0,0,3630,0,28339,0,6.547,43.659,15.87,0,4.915,0,0,0,32890,54507,0,Low (1),0,Idle,0,45569,0,Low (1),Idle,0.122,Low (1),Low (2),Low (1),Low (1),Low (1),2680,0,3929618768,3.106,25.765,0.015,0.057,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",26440983015,22705,56,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4402906848,8877692138,5209072891,3630565954,50,0,0,5209072891,5.691,2744,1680,0,9,0,0,16856,5992,190052235190,4480,0,896,43960,0,132720,2607,0,3790,3124,213360,6299,0,0,3920,36.898,12684430,0,3674256771,5341554723,67560096894,3630565954,0,0,0,2576,0,0,0,3696,0,31496,0,6.414,44.543,12.947,0,1.911,0,0,0,33488,59055,0,Low (1),0,Idle,0,49302,0,Low (1),Idle,0.109,Low (1),Low (2),Low (1),Low (1),Low (1),3951,0,5568465095,3.948,30.121,0.008,0.058,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",26858762215,21882,57,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,3964537062,8252262133,5501508088,3834384425,50,0,0,5501508088,5.714,1995,969,0,5,0,0,17157,6099,200721689059,4560,0,912,44745,0,135090,2635,0,3858,2711,217170,5643,0,0,3990,36.9,7311945,0,3853395484,5641897449,71352892788,3834384425,0,0,0,2622,0,0,0,3762,0,29320,0,6.565,43.867,15.307,0,5.187,0,0,0,34086,56554,0,Low (1),0,Idle,0,47289,0,Low (1),Idle,0.122,Low (1),Low (2),Low (1),Low (1),Low (1),2790,0,4080065807,3.102,25.835,0.015,0.059,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",27832501511,22753,58,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4143277809,9137432426,5383729618,3752296400,50,0,0,5383729618,5.901,2842,1740,0,13,0,0,17458,6206,196424559398,4640,0,928,45530,0,137460,2696,0,4473,2946,220980,6497,0,0,4060,36.9,18283303,0,3791675822,6290862743,69825341713,3752296400,0,0,0,2668,0,0,0,3828,0,32603,0,6.401,44.4,14.037,0,1.943,0,0,0,34684,61159,0,Low (1),0,Idle,0,51065,0,Low (1),Idle,0.11,Low (1),Low (2),Low (1),Low (1),Low (1),3766,0,5296532325,3.02,30.082,0.006,0.06,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",28506887143,21843,59,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4122510644,8561461337,5704710891,3976010621,50,0,0,5704710891,5.957,2065,1003,0,5,0,0,17759,6313,208135512521,4720,0,944,46315,0,139830,2740,0,3987,2814,224790,5844,0,0,4130,36.898,7325001,0,4014100627,5840955912,73988371560,3976010621,0,0,0,2714,0,0,0,3894,0,30346,0,6.659,44.491,16.325,0,2.01,0,0,0,35282,58474,0,Low (1),0,Idle,0,48897,0,Low (1),Idle,0.123,Low (1),Low (2),Low (1),Low (1),Low (1),2910,0,4263150666,4.158,26.218,0.015,0.061,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",28914650823,22744,60,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4386915230,9601125571,5571579317,3883221948,50,0,0,5571579317,6.144,2940,1800,0,5,0,0,18060,6420,203278227224,4800,0,960,47100,0,142200,2783,0,4403,3118,228600,6824,0,0,4200,36.9,7034822,0,3915582131,6194864579,72261695392,3883221948,0,0,0,2760,0,0,0,3960,0,33736,0,6.386,44.316,13.909,0,1.91,0,0,0,35880,63272,0,Low (1),0,Idle,0,52829,0,Low (1),Idle,0.108,Low (1),Low (2),Low (1),Low (1),Low (1),4089,0,5753077734,3.384,29.982,0.006,0.062,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",29343248199,22167,61,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4219605720,8898272206,5811882528,4050706004,50,0,0,5811882528,5.936,2135,1037,0,1,0,0,18361,6527,212045653448,4880,0,976,47885,0,144570,2838,0,4525,2923,232410,6164,0,0,4270,36.9,1443587,0,4096900798,6532232598,75378355212,4050706004,0,0,0,2806,0,0,0,4026,0,31367,0,6.746,45.051,16.213,0,2.049,0,0,0,36478,60375,0,Low (1),0,Idle,0,50508,0,Low (1),Idle,0.131,Low (1),Low (2),Low (1),Low (1),Low (1),3175,0.021,4583389723,3.164,26.597,0.028,0.063,0
