Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Shared Memory Efficiency(%),Global Memory Store Efficiency(%),Global Memory Load Efficiency(%),Device Memory Write Throughput(bytes/sec),Device Memory Read Throughput(bytes/sec),Global Load Throughput(bytes/sec),Global Store Throughput(bytes/sec),Warp Execution Efficiency(%),Local Memory Overhead(%),L2 Throughput (Texture Reads)(bytes/sec),L2 Throughput (L1 Reads)(bytes/sec),Issue Slot Utilization(%),Global Load Transactions,Global Store Transactions,System Memory Read Transactions,System Memory Write Transactions,Local Load Transactions,Local Store Transactions,Shared Load Transactions,Shared Store Transactions,Shared Memory Load Throughput(bytes/sec),Control-Flow Instructions,Local Memory Store Throughput(bytes/sec),Bit-Convert Instructions,Misc Instructions,Local Memory Load Throughput(bytes/sec),Load/Store Instructions,L2 Write Transactions,FP Instructions(Single),L2 Read Transactions,Device Memory Write Transactions,Integer Instructions,Device Memory Read Transactions,FP Instructions(Double),Texture Cache Transactions,Issued Control-Flow Instructions,Warp Non-Predicated Execution Efficiency(%),System Memory Write Throughput(bytes/sec),System Memory Read Throughput(bytes/sec),L2 Throughput (Writes)(bytes/sec),L2 Throughput (Reads)(bytes/sec),Shared Memory Store Throughput(bytes/sec),L2 Throughput (L1 Writes)(bytes/sec),Floating Point Operations(Double Precision Add),L2 Transactions (Atomic requests),Floating Point Operation(Single Precision Mul),L2 Write Transactions (L1 write requests),L2 Transactions (Texture Reads),Floating Point Operations(Single Precision FMA),Atomic Throughput(bytes/sec),L2 Read Transactions (L1 read requests),Floating Point Operations(Single Precision Add),Issued Load/Store Instructions,Issue Stall Reasons (Texture)(%),Issue Stall Reasons (Synchronization)(%),Issue Stall Reasons (Execution Dependency)(%),Issue Stall Reasons (Data Request)(%),Floating Point Operations(Single Precision Special),Issue Stall Reasons (Instructions Fetch)(%),Floating Point Operations(Double Precision Mul),Floating Point Operations(Double Precision FMA),L2 Throughput (Atomic requests)(bytes/sec),Instructions Executed,Instructions Issued,Atomic Transactions,Control-Flow Function Unit Utilization,Inter-Thread Instructions,Texture Function Unit Utilization,L2 Non-Coherent Read Transactions,Issue Slots,L2 Throughput (Non-Coherent Reads)(bytes/sec),L2 Cache Utilization,Texture Cache Utilization,Issue Stall Reasons (Other)(%),L1/Shared Memory Utilization,Load/Store Function Unit Utilization,Arithmetic Function Unit Utilization,Device Memory Utilization,System Memory Utilization,ECC Transactions,Issue Stall Reasons (Pipe Busy)(%),ECC Throughput(bytes/sec),Issue Stall Reasons (Immediate constant)(%),Issue Stall Reasons (Memory Throttle)(%),Issue Stall Reasons (Not Selected)(%),Achieved Occupancy,Texture Cache Throughput(bytes/sec)
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",10220907208,294704,8,128,1,64,4,1,30,0,0,0,100,92.693,35220587436,71264346598,184129865899,28464520332,99.97,0,0,184129865899,62.017,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262165,35651584,1695905,324364,94107648,656309,0,0,414146,99.404,542917,0,28466800586,184147347847,0,28464520332,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.278,42.014,0,6.596,0,0,0,8704064,9849317,0,Low (1),0,Idle,0,7911432,0,Mid (4),Idle,4.484,Low (1),Low (2),Mid (6),Mid (4),Low (1),192555,2.253,20908301210,0.2,1.573,5.602,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",10723743784,294769,8,128,1,64,4,1,30,0,0,0,100,92.693,35203810441,71294118445,184089263117,28458243573,99.97,0,0,184089263117,61.829,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262150,35651584,1696514,324281,94107648,656728,0,0,414121,99.404,542797,0,28458894931,184172853997,0,28458243573,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.277,42.049,0,6.576,0,0,0,8704064,9849719,0,Low (1),0,Idle,0,7911838,0,Mid (4),Idle,4.486,Low (1),Low (2),Mid (6),Mid (4),Low (1),192891,2.252,20940166706,0.192,1.574,5.594,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",11230821512,294738,8,128,1,64,4,1,30,0,0,0,100,92.693,35203387415,71228548744,184108625287,28461236759,99.97,0,0,184108625287,61.834,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262158,35651584,1696023,324243,94107648,656055,0,0,414146,99.404,542855,0,28462756753,184138916597,0,28461236759,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.282,42.015,0,6.591,0,0,0,8704064,9849507,0,Low (1),0,Idle,0,7911554,0,Mid (4),Idle,4.48,Low (1),Low (2),Mid (6),Mid (4),Low (1),191937,2.255,20838792419,0.195,1.572,5.609,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",11908946600,294748,8,128,1,64,4,1,30,0,0,0,100,92.693,35223580821,71306146267,184102378981,28460271146,99.969,0,0,184102378981,61.924,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262158,35651584,1696230,324440,94107648,656792,0,0,414142,99.404,542836,0,28461791089,184155142698,0,28460271146,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.225,42.098,0,6.577,0,0,0,8704064,9850592,0,Low (1),0,Idle,0,7912427,0,Mid (4),Idle,4.482,Low (1),Low (2),Mid (6),Mid (4),Low (1),192833,2.255,20935361732,0.193,1.571,5.6,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",12897980584,294725,8,128,1,64,4,1,30,0,0,0,100,92.693,35209608957,71279029603,184116746119,28462492153,99.97,0,0,184116746119,62.002,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262165,35651584,1696457,324286,94107648,656491,0,0,414156,99.404,542878,0,28464772245,184194160658,0,28462492153,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.324,42.077,0,6.447,0,0,0,8704064,9849405,0,Low (1),0,Idle,0,7911572,0,Mid (4),Idle,4.489,Low (1),Low (2),Mid (6),Mid (4),Low (1),192448,2.261,20895193824,0.202,1.574,5.626,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",13670458472,294841,8,128,1,64,4,1,30,0,0,0,100,92.693,35204873135,71243171743,184044308627,28451294087,99.97,0,0,184044308627,61.976,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262154,35651584,1696090,324370,94107648,656419,0,0,414145,99.405,976797,0,28452379418,184081861070,0,28451294087,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.313,42.119,0,6.453,0,0,0,8704064,9849815,0,Low (1),0,Idle,0,7911709,0,Mid (4),Idle,4.484,Low (1),Low (2),Mid (6),Mid (4),Low (1),192450,2.248,20887190044,0.196,1.574,5.612,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",14156435464,294696,8,128,1,64,4,1,30,0,0,0,100,92.693,35219914759,71298314194,184134864402,28465293047,99.97,0,0,184134864402,61.799,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262156,35651584,1696043,324349,94107648,656604,0,0,414159,99.404,108586,0,28466596085,184167331758,0,28465293047,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.273,42.015,0,6.583,0,0,0,8704064,9850124,0,Low (1),0,Idle,0,7911946,0,Mid (4),Idle,4.482,Low (1),Low (2),Mid (6),Mid (4),Low (1),192786,2.25,20933952276,0.202,1.572,5.622,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",14642314952,294796,8,128,1,64,4,1,30,0,0,0,100,92.693,35215240369,71279664581,184072402610,28455637118,99.969,0,0,184072402610,61.873,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262160,35651584,1696007,324416,94107648,656655,0,0,414143,99.404,542748,0,28457373912,184100951166,0,28455637118,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.302,42.137,0,6.45,0,0,0,8704064,9849405,0,Low (1),0,Idle,0,7911324,0,Mid (4),Idle,4.488,Low (1),Low (2),Mid (6),Mid (4),Low (1),192833,2.248,20931952943,0.195,1.573,5.607,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",15126437320,294721,8,128,1,64,4,1,30,0,0,0,100,92.693,35209652518,71249269648,184119244980,28462878451,99.97,0,0,184119244980,61.915,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262164,35651584,1695867,324282,94107648,656208,0,0,414172,99.404,542886,0,28465049996,184132599984,0,28462878451,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.269,42.034,0,6.588,0,0,0,8704064,9849771,0,Low (1),0,Idle,0,7911733,0,Mid (4),Idle,4.477,Low (1),Low (2),Mid (6),Mid (4),Low (1),192333,2.258,20882991032,0.195,1.573,5.605,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",15608420776,294748,8,128,1,64,4,1,30,0,0,0,100,92.693,35207947127,71292358217,184102378981,28460271146,99.97,0,0,184102378981,61.798,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262157,35651584,1695842,324296,94107648,656665,0,0,414157,99.404,977105,0,28461682522,184113018578,0,28460271146,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.3,42.131,0,6.449,0,0,0,8704064,9849448,0,Low (1),0,Idle,0,7911379,0,Mid (4),Idle,4.488,Low (1),Low (2),Mid (6),Mid (4),Low (1),192772,2.246,20928739126,0.202,1.575,5.61,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",16096264392,294766,8,128,1,64,4,1,30,0,0,0,100,92.693,35212527903,71290067375,184091136698,28458533209,99.97,0,0,184091136698,61.905,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262153,35651584,1695922,324358,94107648,656684,0,0,414156,99.404,542803,0,28459510255,184110460500,0,28458533209,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.246,42.053,0,6.618,0,0,0,8704064,9850136,0,Low (1),0,Idle,0,7912151,0,Mid (4),Idle,4.471,Low (1),Low (2),Mid (6),Mid (4),Low (1),192855,2.245,20936471641,0.202,1.57,5.595,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",16582690888,294896,8,128,1,64,4,1,30,0,0,0,100,92.693,35200585969,71247354999,184009983180,28445987738,99.97,0,0,184009983180,61.925,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262162,35651584,1696269,324391,94107648,656580,0,0,414139,99.404,108512,0,28447940969,184066952417,0,28445987738,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.271,42.045,0,6.593,0,0,0,8704064,9850506,0,Low (1),0,Idle,0,7912244,0,Mid (4),Idle,4.471,Low (1),Low (2),Mid (6),Mid (4),Low (1),192621,2.248,20901850143,0.2,1.573,5.598,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",17066921960,294656,8,128,1,64,4,1,30,0,0,0,100,92.693,35208079930,71258145091,184159860990,28469157254,99.97,0,0,184159860990,61.897,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262166,35651584,1696309,324196,94107648,656145,0,0,414139,99.404,108601,0,28471546481,184221220677,0,28469157254,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.318,42.098,0,6.455,0,0,0,8704064,9849786,0,Low (1),0,Idle,0,7911692,0,Mid (4),Idle,4.49,Low (1),Low (2),Mid (6),Mid (4),Low (1),192211,2.255,20874348392,0.195,1.573,5.616,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",17557170408,294804,8,128,1,64,4,1,30,0,0,0,100,92.693,35216238585,71245600466,184067407497,28454864927,99.97,0,0,184067407497,61.912,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262161,35651584,1696260,324434,94107648,656359,0,0,414151,99.404,108546,0,28456710221,184123417592,0,28454864927,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.247,42.063,0,6.609,0,0,0,8704064,9849643,0,Low (1),0,Idle,0,7911753,0,Mid (4),Idle,4.476,Low (1),Low (2),Mid (6),Mid (4),Low (1),192568,2.249,20902620045,0.192,1.573,5.59,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",18170851592,294653,8,128,1,64,4,1,30,0,0,0,100,92.693,35222339497,71350856770,184161736008,28469447112,99.97,0,0,184161736008,61.935,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262159,35651584,1696018,324324,94107648,656992,0,0,414160,99.404,977420,0,28471076147,184191493044,0,28469447112,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.318,42.087,0,6.456,0,0,0,8704064,9849730,0,Low (1),0,Idle,0,7911607,0,Mid (4),Idle,4.49,Low (1),Low (2),Mid (6),Mid (4),Low (1),193134,2.254,20974800867,0.193,1.575,5.627,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",18662785096,294828,8,128,1,64,4,1,30,0,0,0,100,92.693,35201107086,71258035193,184052423786,28452548604,99.97,0,0,184052423786,61.923,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262155,35651584,1696077,324321,94107648,656527,0,0,414147,99.404,108537,0,28453742521,184088566893,0,28452548604,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.303,42.15,0,6.445,0,0,0,8704064,9849430,0,Low (1),0,Idle,0,7911556,0,Mid (4),Idle,4.48,Low (1),Low (2),Mid (6),Mid (4),Low (1),192342,2.25,20876388945,0.195,1.575,5.601,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",19200583240,294726,8,128,1,64,4,1,30,0,0,0,100,92.693,35202649240,71264021497,184116121414,28462395580,99.97,0,0,184116121414,61.895,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262157,35651584,1696318,324223,94107648,656355,0,0,414150,99.404,542877,0,28463807061,184178443707,0,28462395580,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.326,42.088,0,6.447,0,0,0,8704064,9849953,0,Low (1),0,Idle,0,7911940,0,Mid (4),Idle,4.487,Low (1),Low (2),Mid (6),Mid (4),Low (1),192359,2.259,20885459715,0.201,1.575,5.617,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",19701595528,294828,8,128,1,64,4,1,30,0,0,0,100,92.693,35202626616,71222434775,184052423786,28452548604,99.97,0,0,184052423786,61.941,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262159,35651584,1695978,324335,94107648,656199,0,0,414147,99.404,976840,0,28454176672,184077821645,0,28452548604,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.306,42.135,0,6.448,0,0,0,8704064,9850351,0,Low (1),0,Idle,0,7912174,0,Mid (4),Idle,4.476,Low (1),Low (2),Mid (6),Mid (4),Low (1),192243,2.251,20865643697,0.2,1.575,5.61,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",20215363848,294726,8,128,1,64,4,1,30,0,0,0,100,92.693,35219804157,71312663287,184116121414,28462395580,99.97,0,0,184116121414,61.961,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262166,35651584,1696382,324381,94107648,656803,0,0,414130,99.404,977178,0,28464784240,184185392534,0,28462395580,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.257,42.014,0,6.589,0,0,0,8704064,9849446,0,Low (1),0,Idle,0,7911466,0,Mid (4),Idle,4.484,Low (1),Low (2),Mid (6),Mid (4),Low (1),192988,2.253,20953753655,0.242,1.573,5.588,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",20720442472,294761,8,128,1,64,4,1,30,0,0,0,100,92.693,35217684836,71290299598,184094259416,28459015948,99.97,0,0,184094259416,61.928,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262158,35651584,1696019,324400,94107648,656675,0,0,414135,99.404,108562,0,28460535823,184124114112,0,28459015948,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.319,42.078,0,6.444,0,0,0,8704064,9849402,0,Low (1),0,Idle,0,7911578,0,Mid (4),Idle,4.491,Low (1),Low (2),Mid (6),Mid (4),Low (1),192737,2.248,20924016406,0.238,1.574,5.607,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",21231725768,294630,8,128,1,64,4,1,30,0,0,0,100,92.693,35218029392,71315263211,184176112412,28471669551,99.97,0,0,184176112412,61.976,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262162,35651584,1696012,324259,94107648,656613,0,0,414142,99.404,977497,0,28473624546,184205220106,0,28471669551,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.32,42.094,0,6.447,0,0,0,8704064,9849556,0,Low (1),0,Idle,0,7911631,0,Mid (4),Idle,4.495,Low (1),Low (2),Mid (6),Mid (4),Low (1),192719,2.256,20931364762,0.193,1.575,5.619,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",21737185192,294780,8,128,1,64,4,1,30,0,0,0,100,92.693,35209552886,71242065269,184082393649,28457181626,99.97,0,0,184082393649,61.835,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262159,35651584,1696266,324346,94107648,656273,0,0,414141,99.404,976999,0,28458809959,184139059637,0,28457181626,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.274,42.06,0,6.578,0,0,0,8704064,9849078,0,Low (1),0,Idle,0,7911206,0,Mid (4),Idle,4.483,Low (1),Low (2),Mid (6),Mid (4),Low (1),192283,2.246,20873383540,0.192,1.572,5.596,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",22232461800,294842,8,128,1,64,4,1,30,0,0,0,100,92.693,35201823349,71296219670,184043684414,28451197590,99.97,0,0,184043684414,61.968,516096,65536,0,13,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262155,35651584,1696099,324343,94107648,656910,0,0,414154,99.404,1410925,0,28452391450,184082213524,0,28451197590,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.304,42.128,0,6.451,0,0,0,8704064,9849263,0,Low (1),0,Idle,0,7911310,0,Mid (4),Idle,4.491,Low (1),Low (2),Mid (6),Mid (4),Low (1),193087,2.248,20956254536,0.193,1.574,5.611,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",22729659720,294749,8,128,1,64,4,1,30,0,0,0,100,92.693,35221724246,71322189388,184101754374,28460174589,99.97,0,0,184101754374,61.862,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262161,35651584,1696320,324424,94107648,656942,0,0,414144,99.405,542834,0,28462020227,184164288937,0,28460174589,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.251,42.065,0,6.581,0,0,0,8704064,9849887,0,Low (1),0,Idle,0,7911728,0,Mid (4),Idle,4.48,Low (1),Low (2),Mid (6),Mid (4),Low (1),193189,2.255,20973940539,0.194,1.572,5.602,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",23226999304,294779,8,128,1,64,4,1,30,0,0,0,100,92.693,35202616197,71294088113,184083018125,28457278164,99.97,0,0,184083018125,61.864,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262165,35651584,1695896,324281,94107648,656750,0,0,414158,99.404,542779,0,28459557838,184099518622,0,28457278164,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.246,42.055,0,6.592,0,0,0,8704064,9849777,0,Low (1),0,Idle,0,7911807,0,Mid (4),Idle,4.483,Low (1),Low (2),Mid (6),Mid (4),Low (1),192812,2.251,20930880422,0.194,1.571,5.61,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",23722400648,294835,8,128,1,64,4,1,30,0,0,0,100,92.693,35192131192,71265243271,184048053996,28451873081,99.97,0,0,184048053996,61.864,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262159,35651584,1696020,324246,94107648,656609,0,0,414153,99.404,542676,0,28453501110,184078009734,0,28451873081,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.251,42.074,0,6.574,0,0,0,8704064,9848545,0,Low (1),0,Idle,0,7910668,0,Mid (4),Idle,4.478,Low (1),Low (2),Mid (6),Mid (4),Low (1),192623,2.253,20906391710,0.194,1.571,5.604,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",24217631976,294752,8,128,1,64,4,1,30,0,0,0,100,92.693,35195527087,71241776137,184099880577,28459884920,99.97,0,0,184099880577,61.921,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262157,35651584,1696375,324186,94107648,656208,0,0,414140,99.404,977092,0,28461296276,184168385625,0,28459884920,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.319,42.124,0,6.439,0,0,0,8704064,9849014,0,Low (1),0,Idle,0,7911153,0,Mid (4),Idle,4.486,Low (1),Low (2),Mid (6),Mid (4),Low (1),192167,2.255,20862772771,0.194,1.575,5.609,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",24716874952,294859,8,128,1,64,4,1,30,0,0,0,100,92.693,35200336431,71283209941,184033073435,28449557246,99.97,0,0,184033073435,61.81,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262155,35651584,1696093,324348,94107648,656828,0,0,414153,99.404,542632,0,28450751036,184070949165,0,28449557246,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.272,42.036,0,6.588,0,0,0,8704064,9849434,0,Low (1),0,Idle,0,7911385,0,Mid (4),Idle,4.486,Low (1),Low (2),Mid (6),Mid (4),Low (1),192928,2.255,20937790605,0.195,1.573,5.596,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",25218635880,294643,8,128,1,64,4,1,30,0,0,0,100,92.693,35219190681,71287571739,184167986342,28470413347,99.97,0,0,184167986342,61.908,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262155,35651584,1696367,324284,94107648,656387,0,0,414155,99.404,977454,0,28471608013,184235647885,0,28470413347,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.323,42.106,0,6.443,0,0,0,8704064,9850030,0,Low (1),0,Idle,0,7911946,0,Mid (4),Idle,4.486,Low (1),Low (2),Mid (6),Mid (4),Low (1),192312,2.256,20886238600,0.193,1.576,5.617,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",25722198152,294827,8,128,1,64,4,1,30,0,0,0,100,92.693,35201117943,71211931064,184053048058,28452645110,99.97,0,0,184053048058,61.823,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262151,35651584,1696060,324320,94107648,656100,0,0,414154,99.404,108538,0,28453404878,184087346138,0,28452645110,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.322,42.111,0,6.456,0,0,0,8704064,9850119,0,Low (1),0,Idle,0,7912125,0,Mid (4),Idle,4.49,Low (1),Low (2),Mid (6),Mid (4),Low (1),192166,2.25,20857357026,0.192,1.574,5.605,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",26226746184,294615,8,128,1,64,4,1,30,0,0,0,100,92.693,35223298202,71331493644,184185489537,28473119155,99.97,0,0,184185489537,61.934,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262158,35651584,1696099,324291,94107648,656729,0,0,414142,99.404,108616,0,28474639784,184224048334,0,28473119155,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.311,42.126,0,6.452,0,0,0,8704064,9849848,0,Low (1),0,Idle,0,7911746,0,Mid (4),Idle,4.473,Low (1),Low (2),Mid (6),Mid (4),Low (1),192432,2.254,20901257573,0.193,1.574,5.616,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",26727900584,294760,8,128,1,64,4,1,30,0,0,0,100,92.693,35210422038,71273931333,184094883973,28459112498,99.97,0,0,184094883973,61.803,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262164,35651584,1696276,324332,94107648,656522,0,0,414140,99.404,542814,0,28461283756,184152639435,0,28459112498,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.254,42.078,0,6.576,0,0,0,8704064,9849573,0,Low (1),0,Idle,0,7911611,0,Mid (4),Idle,4.479,Low (1),Low (2),Mid (6),Mid (4),Low (1),192523,2.248,20900854932,0.193,1.571,5.601,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",27267593000,294724,8,128,1,64,4,1,30,0,0,0,100,92.693,35212008523,71252127414,184117370828,28462588727,99.97,0,0,184117370828,61.948,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262160,35651584,1696281,324307,94107648,656241,0,0,414159,99.404,108576,0,28464325945,184175676225,0,28462588727,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.249,42.073,0,6.588,0,0,0,8704064,9849932,0,Low (1),0,Idle,0,7911854,0,Mid (4),Idle,4.476,Low (1),Low (2),Mid (6),Mid (4),Low (1),192326,2.25,20882018430,0.194,1.571,5.599,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",27790013864,294837,8,128,1,64,4,1,30,0,0,0,100,92.693,35206327564,71378178451,184046805523,28451680080,99.97,0,0,184046805523,61.913,516096,65536,0,13,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262156,35651584,1696218,324379,94107648,657654,0,0,414136,99.404,1410949,0,28452982495,184098250897,0,28451680080,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.225,42.114,0,6.581,0,0,0,8704064,9849014,0,Low (1),0,Idle,0,7911160,0,Mid (4),Idle,4.479,Low (1),Low (2),Mid (6),Mid (4),Low (1),193490,2.247,21000349345,0.193,1.572,5.59,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",28318044680,294594,8,128,1,64,4,1,30,0,0,0,100,92.693,35237649103,71314527790,184198619116,28475148848,99.97,0,0,184198619116,61.97,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262153,35651584,1696269,324400,94107648,656526,0,0,414154,99.404,543120,0,28476126465,184255646754,0,28475148848,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.268,42.037,0,6.589,0,0,0,8704064,9850474,0,Low (1),0,Idle,0,7912204,0,Mid (4),Idle,4.483,Low (1),Low (2),Mid (6),Mid (4),Low (1),192654,2.251,20926862054,0.193,1.573,5.607,0.939,0
