Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Shared Memory Efficiency(%),Global Memory Store Efficiency(%),Global Memory Load Efficiency(%),Device Memory Write Throughput(bytes/sec),Device Memory Read Throughput(bytes/sec),Global Load Throughput(bytes/sec),Global Store Throughput(bytes/sec),Warp Execution Efficiency(%),Local Memory Overhead(%),L2 Throughput (Texture Reads)(bytes/sec),L2 Throughput (L1 Reads)(bytes/sec),Issue Slot Utilization(%),Global Load Transactions,Global Store Transactions,System Memory Read Transactions,System Memory Write Transactions,Local Load Transactions,Local Store Transactions,Shared Load Transactions,Shared Store Transactions,Shared Memory Load Throughput(bytes/sec),Control-Flow Instructions,Local Memory Store Throughput(bytes/sec),Bit-Convert Instructions,Misc Instructions,Local Memory Load Throughput(bytes/sec),Load/Store Instructions,L2 Write Transactions,FP Instructions(Single),L2 Read Transactions,Device Memory Write Transactions,Integer Instructions,Device Memory Read Transactions,FP Instructions(Double),Texture Cache Transactions,Issued Control-Flow Instructions,Warp Non-Predicated Execution Efficiency(%),System Memory Write Throughput(bytes/sec),System Memory Read Throughput(bytes/sec),L2 Throughput (Writes)(bytes/sec),L2 Throughput (Reads)(bytes/sec),Shared Memory Store Throughput(bytes/sec),L2 Throughput (L1 Writes)(bytes/sec),Floating Point Operations(Double Precision Add),L2 Transactions (Atomic requests),Floating Point Operation(Single Precision Mul),L2 Write Transactions (L1 write requests),L2 Transactions (Texture Reads),Floating Point Operations(Single Precision FMA),Atomic Throughput(bytes/sec),L2 Read Transactions (L1 read requests),Floating Point Operations(Single Precision Add),Issued Load/Store Instructions,Issue Stall Reasons (Texture)(%),Issue Stall Reasons (Synchronization)(%),Issue Stall Reasons (Execution Dependency)(%),Issue Stall Reasons (Data Request)(%),Floating Point Operations(Single Precision Special),Issue Stall Reasons (Instructions Fetch)(%),Floating Point Operations(Double Precision Mul),Floating Point Operations(Double Precision FMA),L2 Throughput (Atomic requests)(bytes/sec),Instructions Executed,Instructions Issued,Atomic Transactions,Control-Flow Function Unit Utilization,Inter-Thread Instructions,Texture Function Unit Utilization,L2 Non-Coherent Read Transactions,Issue Slots,L2 Throughput (Non-Coherent Reads)(bytes/sec),L2 Cache Utilization,Texture Cache Utilization,Issue Stall Reasons (Other)(%),L1/Shared Memory Utilization,Load/Store Function Unit Utilization,Arithmetic Function Unit Utilization,Device Memory Utilization,System Memory Utilization,ECC Transactions,Issue Stall Reasons (Pipe Busy)(%),ECC Throughput(bytes/sec),Issue Stall Reasons (Immediate constant)(%),Issue Stall Reasons (Memory Throttle)(%),Issue Stall Reasons (Not Selected)(%),Achieved Occupancy,Texture Cache Throughput(bytes/sec)
"kernel(void)",89245286883,25015999,51,1,1,256,1,1,32,11872,0,37.357,54.03,69.179,11934734087,7647021731,167604789558,8560359792,77.167,0.01,0,167612577215,27.439,66024189,4309708,0,1,0,0,36405126,5151,372550073095,496073333,3305404,70422431,84007462,0,1887834213,6701210,1011112583,131042179,9329978,3309370144,5978059,145707,0,54008746,74.123,1279,0,8572063022,167626714727,52712506,8570557426,13056,0,5851485,6700033,0,890453975,0,131031127,97165455,111667913,0,2.987,31.087,37.162,13258826,8.078,0,132651,0,292167300,434455841,0,Low (1),0,Idle,0,286373460,0,Mid (4),Idle,1.182,Low (2),Mid (5),Low (3),Low (1),Low (1),5086141,3.815,6506096838,0.005,9.92,5.762,0.427,0
"kernel(void)",99009384931,25015222,51,1,1,256,1,1,32,11872,0,37.357,53.95,69.18,11919558419,7580732083,167543959593,8533754367,77.15,0.01,0,167551292089,27.427,65996564,4300728,0,1,0,0,36405126,5151,372561644905,495940682,3333650,69641672,83689960,0,1887066534,6680437,1010953820,130992072,9317825,3305532635,5926053,0,0,54000634,74.114,1279,0,8545756020,167567823463,52714143,8543911383,0,0,5718834,6678995,0,890453975,0,130979149,97165455,111626848,0,2.989,31.089,37.146,13232714,8.079,0,0,0,291943512,434160728,0,Low (1),0,Idle,0,286121110,0,Mid (4),Idle,1.183,Low (2),Mid (5),Low (3),Low (1),Low (1),5094422,3.812,6516892154,0.005,9.938,5.759,0.427,0
"kernel(void)",108754039715,25018048,51,1,1,256,1,1,32,11872,0,37.357,53.95,69.18,11906120893,7582641139,167525034087,8532790407,77.15,0.01,0,167532590871,27.425,65996564,4300728,0,9,0,0,36405126,5151,372519560918,495940682,3404901,69641672,83689941,0,1887066515,6680056,1010953820,130991734,9308372,3305532750,5928215,0,0,54004184,74.114,11511,0,8544303376,167548462933,52708188,8543207207,0,0,5718834,6679199,0,890453975,0,130979325,97165455,111626034,0,2.984,31.085,37.127,13232714,8.082,0,0,0,291943512,434173123,0,Low (1),0,Idle,0,286131525,0,Mid (4),Idle,1.18,Low (2),Mid (5),Low (3),Low (1),Low (1),5073044,3.823,6488811916,0.005,9.941,5.772,0.427,0
"kernel(void)",118494444867,25018903,51,1,1,256,1,1,32,11872,0,37.357,53.95,69.18,11906004351,7568145094,167519309060,8532498807,77.15,0.01,0,167526860470,27.436,65996564,4300728,0,5,0,0,36405126,5151,372506830375,495940682,3407343,69641672,83689964,0,1887066538,6679940,1010953820,130990410,9308599,3305532790,5917084,0,0,53999437,74.114,6395,0,8543863014,167541043666,52706387,8542792463,0,0,5718834,6679103,0,890453975,0,130979321,97165455,111627672,0,2.99,31.089,37.138,13232714,8.082,0,0,0,291943512,434142544,0,Low (1),0,Idle,0,286113434,0,Mid (4),Idle,1.183,Low (2),Mid (5),Low (3),Low (1),Low (1),5066591,3.821,6480336567,0.005,9.931,5.761,0.427,0
"kernel(void)",128243803171,25012262,51,1,1,256,1,1,32,11872,0,37.357,53.95,69.18,11911126790,7571079496,167563787073,8534764268,77.15,0.01,0,167571412133,27.429,65996564,4300728,0,5,0,0,36405126,5151,372605734579,495940677,3362190,69641673,83689969,0,1887066544,6680542,1010953824,130987744,9310132,3305532678,5917807,0,0,54001727,74.114,6396,0,8546901675,167582116643,52720381,8544758726,0,0,5718834,6678867,0,890453982,0,130979377,97165455,111629581,0,2.99,31.092,37.143,13232715,8.081,0,0,0,291943482,434146682,0,Low (1),0,Idle,0,286117417,0,Mid (4),Idle,1.182,Low (2),Mid (5),Low (3),Low (1),Low (1),5056878,3.814,6469630615,0.006,9.924,5.768,0.427,0
"kernel(void)",138368732163,25000404,51,1,1,256,1,1,32,11872,0,37.357,53.95,69.18,11924279623,7583520330,167643264644,8538812412,77.15,0.01,0,167650606606,27.429,65996564,4300728,0,1,0,0,36405126,5151,372782466075,495940677,3461064,69641673,83689977,0,1887066552,6680063,1010953824,130992701,9315994,3305532722,5924721,0,0,53998525,74.114,1279,0,8550342466,167667947765,52745387,8549193045,0,0,5718834,6679165,0,890453982,0,130979153,97165455,111626618,0,2.984,31.081,37.154,13232715,8.08,0,0,0,291943482,434152287,0,Low (1),0,Idle,0,286117125,0,Mid (4),Idle,1.182,Low (2),Mid (5),Low (3),Low (1),Low (1),5070169,3.817,6489711446,0.005,9.933,5.764,0.427,0
"kernel(void)",148130456099,24993904,51,1,1,256,1,1,32,11872,0,37.357,53.95,69.18,11956751054,7589782852,167686862524,8541033045,77.15,0.01,0,167694232001,27.419,65996564,4300728,0,1,0,0,36405126,5151,372879413156,495940677,3410751,69641673,83689988,0,1887066563,6679769,1010953824,130990372,9338934,3305532699,5928072,0,0,54004982,74.114,1280,0,8552189685,167708570217,52759104,8550801827,0,0,5718834,6678685,0,890453982,0,130979173,97165455,111624029,0,2.99,31.082,37.133,13232715,8.08,0,0,0,291943482,434166435,0,Low (1),0,Idle,0,286125839,0,Mid (4),Idle,1.181,Low (2),Mid (5),Low (3),Low (1),Low (1),5094784,3.819,6522914067,0.005,9.943,5.765,0.427,0
"kernel(void)",157920928867,24994779,51,1,1,256,1,1,32,11872,0,37.357,53.95,69.18,11949799276,7586764579,167680992258,8540734046,77.15,0.01,0,167688545835,27.422,65996564,4300728,0,13,0,0,36405126,5151,372866359650,495940677,3466964,69641673,83690020,0,1887066595,6679851,1010953824,130989101,9333831,3305532740,5925922,0,0,54004379,74.114,16643,0,8551995278,167701071971,52757257,8551163104,0,0,5718834,6679201,0,890453982,0,130979317,97165455,111629639,0,2.985,31.088,37.145,13232715,8.081,0,0,0,291943482,434132927,0,Low (1),0,Idle,0,286110560,0,Mid (4),Idle,1.182,Low (2),Mid (5),Low (3),Low (1),Low (1),5093535,3.815,6521086663,0.005,9.93,5.767,0.427,0
"kernel(void)",167700160419,25012707,51,1,1,256,1,1,32,11872,0,37.357,53.95,69.18,11909269636,7569371200,167560805953,8534612427,77.15,0.01,0,167568410408,27.426,65996564,4300728,0,5,0,0,36405126,5151,372599105566,495940677,3321191,69641673,83690030,0,1887066605,6680247,1010953824,130992364,9308846,3305532712,5916577,0,0,54006327,74.114,6396,0,8546372209,167585045792,52719443,8544396893,0,0,5718834,6678703,0,890453982,0,130979361,97165455,111632200,0,2.993,31.076,37.129,13232715,8.079,0,0,0,291943482,434148357,0,Low (1),0,Idle,0,286117252,0,Mid (4),Idle,1.181,Low (2),Mid (5),Low (3),Low (1),Low (1),5063077,3.819,6477446203,0.005,9.944,5.774,0.427,0
"kernel(void)",177498157027,25019408,51,1,1,256,1,1,32,11872,0,37.357,53.95,69.18,11909846627,7563494068,167515927794,8532326584,77.15,0.01,0,167523627417,27.421,65996564,4300728,0,5,0,0,36405126,5151,372499311574,495940682,3486573,69641672,83690009,0,1887066583,6679609,1010953820,130992586,9311791,3305532749,5913567,0,0,53997951,74.114,6395,0,8543267210,167540445081,52705323,8542827232,0,0,5718834,6679265,0,890453975,0,130979437,97165455,111629039,0,2.978,31.083,37.135,13232714,8.081,0,0,0,291943512,434159072,0,Low (1),0,Idle,0,286123214,0,Mid (4),Idle,1.182,Low (2),Mid (5),Low (3),Low (1),Low (1),5067862,3.821,6481831384,0.005,9.949,5.767,0.427,0
